all_families_for_molecule,canonical_smiles,conflict_flags,duplicate_group_id,group_size,inchi_keys,label_regimes,merge_policy_used,output_row_count,site_sets,source_record_ids,sources,target_family
"[""CYP1A2"", ""CYP2B6"", ""CYP2C19"", ""CYP2C8"", ""CYP2C9"", ""CYP3A4""]",CCCCOc1ccc2c(C(F)(F)F)cc(=O)oc2c1,"[""site_set_mismatch""]",dup_e821af8311021e48,3,"[""BXGYIRIVTYGQAU-UHFFFAOYSA-N""]","[""single_exact""]",partial_agreement_union,1,"[[3], [3], [3, 4]]","[""7-benzyloxy-4-trifluoromethylcoumarin"", ""7-benzyloxy-4-trifluoromethylcoumarin"", ""BXGYIRIVTYGQAU-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP1A2
"[""CYP1A2"", ""CYP2B6"", ""CYP2C19"", ""CYP2C8"", ""CYP2C9"", ""CYP3A4""]",CCCCOc1ccc2c(C(F)(F)F)cc(=O)oc2c1,"[""site_set_mismatch""]",dup_5ee2597188c6d328,3,"[""BXGYIRIVTYGQAU-UHFFFAOYSA-N""]","[""single_exact""]",partial_agreement_union,1,"[[3], [3], [3, 4]]","[""7-benzyloxy-4-trifluoromethylcoumarin"", ""7-benzyloxy-4-trifluoromethylcoumarin"", ""BXGYIRIVTYGQAU-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2B6
"[""CYP1A2"", ""CYP2B6"", ""CYP2C19"", ""CYP2C8"", ""CYP2C9"", ""CYP3A4""]",CCCCOc1ccc2c(C(F)(F)F)cc(=O)oc2c1,"[""site_set_mismatch""]",dup_863157dc24de39d9,3,"[""BXGYIRIVTYGQAU-UHFFFAOYSA-N""]","[""single_exact""]",partial_agreement_union,1,"[[3], [3], [3, 4]]","[""7-benzyloxy-4-trifluoromethylcoumarin"", ""7-benzyloxy-4-trifluoromethylcoumarin"", ""BXGYIRIVTYGQAU-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2C19
"[""CYP1A2"", ""CYP2B6"", ""CYP2C19"", ""CYP2C8"", ""CYP2C9"", ""CYP3A4""]",CCCCOc1ccc2c(C(F)(F)F)cc(=O)oc2c1,"[""site_set_mismatch""]",dup_aa6f8b49bbd909e8,3,"[""BXGYIRIVTYGQAU-UHFFFAOYSA-N""]","[""single_exact""]",partial_agreement_union,1,"[[3], [3], [3, 4]]","[""7-benzyloxy-4-trifluoromethylcoumarin"", ""7-benzyloxy-4-trifluoromethylcoumarin"", ""BXGYIRIVTYGQAU-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2C9
"[""CYP1A2"", ""CYP2B6"", ""CYP2C19"", ""CYP2C8"", ""CYP2C9"", ""CYP3A4""]",CCCCOc1ccc2c(C(F)(F)F)cc(=O)oc2c1,"[""site_set_mismatch""]",dup_93c56b2cbe80538b,3,"[""BXGYIRIVTYGQAU-UHFFFAOYSA-N""]","[""single_exact""]",partial_agreement_union,1,"[[3], [3], [3, 4]]","[""7-benzyloxy-4-trifluoromethylcoumarin"", ""7-benzyloxy-4-trifluoromethylcoumarin"", ""BXGYIRIVTYGQAU-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP3A4
"[""CYP3A4""]",CCCCOc1ccc2ccc(=O)oc2c1,"[""label_regime_mismatch"", ""site_set_mismatch"", ""tier_assignment_mismatch""]",dup_a8dd2dd9a8930d33,3,"[""BDOGTORASJEUBW-UHFFFAOYSA-N""]","[""multi_exact"", ""tiered_multisite""]",partial_agreement_union,1,"[[3, 8, 9], [3, 8, 9], [3, 4, 8, 9]]","[""7-butoxycoumarin"", ""7-butoxycoumarin"", ""BDOGTORASJEUBW-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP3A4
"[""CYP2C9"", ""CYP3A4""]",CCCCc1nc(Cl)c(C=O)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,"[""label_regime_mismatch"", ""tier_assignment_mismatch""]",dup_b87ef74ab1a4af22,3,"[""FQZSMTSTFMNWQF-UHFFFAOYSA-N""]","[""multi_exact"", ""tiered_multisite""]",partial_agreement_union,1,"[[11, 12], [11, 12], [11, 12]]","[""E3179"", ""E3179"", ""FQZSMTSTFMNWQF-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP3A4
"[""CYP2C9"", ""CYP3A4""]",CCCCc1nc(Cl)c(CO)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,"[""label_regime_mismatch"", ""site_set_mismatch"", ""tier_assignment_mismatch""]",dup_daac6603c8d30068,3,"[""PSIFNNKUMBGKDQ-UHFFFAOYSA-N""]","[""multi_exact"", ""tiered_multisite""]",partial_agreement_union,1,"[[11, 12, 14], [11, 12, 14], [10, 11, 12, 14]]","[""losartan"", ""losartan"", ""PSIFNNKUMBGKDQ-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2C9
"[""CYP2C9"", ""CYP3A4""]",CCCCc1nc(Cl)c(CO)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,"[""label_regime_mismatch"", ""site_set_mismatch"", ""tier_assignment_mismatch""]",dup_6f9060bb5caf8d80,3,"[""PSIFNNKUMBGKDQ-UHFFFAOYSA-N""]","[""multi_exact"", ""tiered_multisite""]",partial_agreement_union,1,"[[11, 12, 14], [11, 12, 14], [10, 11, 12, 14]]","[""losartan"", ""losartan"", ""PSIFNNKUMBGKDQ-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP3A4
"[""CYP1A2"", ""CYP2C19"", ""CYP2C8"", ""CYP2C9"", ""CYP2D6"", ""CYP3A4""]",CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1,"[""site_set_mismatch""]",dup_9961e577075708f2,3,"[""IYIKLHRQXLHMJQ-UHFFFAOYSA-N""]","[""multi_exact""]",partial_agreement_union,1,"[[22, 30], [22, 30], [22, 29, 30]]","[""amiodarone"", ""amiodarone"", ""IYIKLHRQXLHMJQ-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP1A2
"[""CYP1A2"", ""CYP2C19"", ""CYP2C8"", ""CYP2C9"", ""CYP2D6"", ""CYP3A4""]",CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1,"[""site_set_mismatch""]",dup_2b53f884bd6ec0c1,3,"[""IYIKLHRQXLHMJQ-UHFFFAOYSA-N""]","[""multi_exact""]",partial_agreement_union,1,"[[22, 30], [22, 30], [22, 29, 30]]","[""amiodarone"", ""amiodarone"", ""IYIKLHRQXLHMJQ-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2C19
"[""CYP1A2"", ""CYP2C19"", ""CYP2C8"", ""CYP2C9"", ""CYP2D6"", ""CYP3A4""]",CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1,"[""site_set_mismatch""]",dup_a27e7ea309fb905e,3,"[""IYIKLHRQXLHMJQ-UHFFFAOYSA-N""]","[""multi_exact""]",partial_agreement_union,1,"[[22, 30], [22, 30], [22, 29, 30]]","[""amiodarone"", ""amiodarone"", ""IYIKLHRQXLHMJQ-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2C8
"[""CYP1A2"", ""CYP2C19"", ""CYP2C8"", ""CYP2C9"", ""CYP2D6"", ""CYP3A4""]",CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1,"[""site_set_mismatch""]",dup_b31555972c9b6092,3,"[""IYIKLHRQXLHMJQ-UHFFFAOYSA-N""]","[""multi_exact""]",partial_agreement_union,1,"[[22, 30], [22, 30], [22, 29, 30]]","[""amiodarone"", ""amiodarone"", ""IYIKLHRQXLHMJQ-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2D6
"[""CYP1A2"", ""CYP2C19"", ""CYP2C8"", ""CYP2C9"", ""CYP2D6"", ""CYP3A4""]",CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1,"[""site_set_mismatch""]",dup_da2f2c012cd0aa31,3,"[""IYIKLHRQXLHMJQ-UHFFFAOYSA-N""]","[""multi_exact""]",partial_agreement_union,1,"[[22, 30], [22, 30], [22, 29, 30]]","[""amiodarone"", ""amiodarone"", ""IYIKLHRQXLHMJQ-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP3A4
"[""CYP1A2"", ""CYP2C19"", ""CYP2C9"", ""CYP2D6"", ""CYP3A4""]",CCCN(CCC)CCc1ccc(OC)c(OCCc2ccccc2)c1,"[""site_set_mismatch""]",dup_58e62e40030dd1fc,3,"[""YBLIQJGXRLZBCZ-UHFFFAOYSA-N""]","[""multi_exact""]",partial_agreement_union,1,"[[0, 16], [0, 16], [0, 16, 20]]","[""ne_100"", ""ne_100"", ""YBLIQJGXRLZBCZ-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP1A2
"[""CYP1A2"", ""CYP2C19"", ""CYP2C9"", ""CYP2D6"", ""CYP3A4""]",CCCN(CCC)CCc1ccc(OC)c(OCCc2ccccc2)c1,"[""label_regime_mismatch"", ""site_set_mismatch"", ""tier_assignment_mismatch""]",dup_545a9a6ff121219f,3,"[""YBLIQJGXRLZBCZ-UHFFFAOYSA-N""]","[""multi_exact"", ""tiered_multisite""]",partial_agreement_union,1,"[[0, 6, 16], [0, 6, 16], [0, 6, 7, 16, 20]]","[""ne_100"", ""ne_100"", ""YBLIQJGXRLZBCZ-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2C19
"[""CYP1A2"", ""CYP2C19"", ""CYP2C9"", ""CYP2D6"", ""CYP3A4""]",CCCN(CCC)CCc1ccc(OC)c(OCCc2ccccc2)c1,"[""label_regime_mismatch"", ""site_set_mismatch"", ""tier_assignment_mismatch""]",dup_18258350409dbebf,3,"[""YBLIQJGXRLZBCZ-UHFFFAOYSA-N""]","[""multi_exact"", ""tiered_multisite""]",partial_agreement_union,1,"[[0, 2, 16, 18, 24], [0, 2, 16, 18, 24], [0, 6, 7, 16, 20]]","[""ne_100"", ""ne_100"", ""YBLIQJGXRLZBCZ-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2C9
"[""CYP1A2"", ""CYP2C19"", ""CYP2C9"", ""CYP2D6"", ""CYP3A4""]",CCCN(CCC)CCc1ccc(OC)c(OCCc2ccccc2)c1,"[""label_regime_mismatch"", ""site_set_mismatch"", ""tier_assignment_mismatch""]",dup_8c243cc019d4026e,3,"[""YBLIQJGXRLZBCZ-UHFFFAOYSA-N""]","[""multi_exact"", ""tiered_multisite""]",partial_agreement_union,1,"[[0, 2, 6, 16, 18, 24], [0, 2, 6, 16, 18, 24], [0, 2, 6, 7, 16, 18, 20, 24]]","[""ne_100"", ""ne_100"", ""YBLIQJGXRLZBCZ-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2D6
"[""CYP1A2"", ""CYP2C19"", ""CYP2C9"", ""CYP2D6"", ""CYP3A4""]",CCCN(CCC)CCc1ccc(OC)c(OCCc2ccccc2)c1,"[""label_regime_mismatch"", ""site_set_mismatch"", ""tier_assignment_mismatch""]",dup_c348224688700648,3,"[""YBLIQJGXRLZBCZ-UHFFFAOYSA-N""]","[""multi_exact"", ""tiered_multisite""]",partial_agreement_union,1,"[[0, 2, 16, 18, 24], [0, 2, 16, 18, 24], [0, 2, 16, 18, 20, 24]]","[""ne_100"", ""ne_100"", ""YBLIQJGXRLZBCZ-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP3A4
"[""CYP1A2"", ""CYP3A4""]",CCCN(CCC)CCc1cccc2c1CC(=O)N2,"[""label_regime_mismatch"", ""site_set_mismatch"", ""tier_assignment_mismatch""]",dup_a07e767423acdf2f,3,"[""UHSKFQJFRQCDBE-UHFFFAOYSA-N""]","[""multi_exact"", ""tiered_multisite""]",partial_agreement_union,1,"[[4, 5, 12], [4, 5, 12], [4, 5, 6, 12]]","[""ropinirole"", ""ropinirole"", ""UHSKFQJFRQCDBE-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP1A2
"[""CYP1A2"", ""CYP3A4""]",CCCN(CCC)CCc1cccc2c1CC(=O)N2,"[""label_regime_mismatch"", ""site_set_mismatch"", ""tier_assignment_mismatch""]",dup_fcf20b7352b54a73,3,"[""UHSKFQJFRQCDBE-UHFFFAOYSA-N""]","[""multi_exact"", ""tiered_multisite""]",partial_agreement_union,1,"[[4, 5, 12], [4, 5, 12], [4, 5, 6, 12]]","[""ropinirole"", ""ropinirole"", ""UHSKFQJFRQCDBE-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP3A4
"[""CYP2A6"", ""CYP2B6"", ""CYP2C8"", ""CYP2C9"", ""CYP2D6"", ""CYP2E1"", ""CYP3A4""]",CCCN(CCC)N=O,"[""site_set_mismatch""]",dup_57d803244b419ab8,3,"[""YLKFDHTUAUWZPQ-UHFFFAOYSA-N""]","[""multi_exact""]",partial_agreement_union,1,"[[2, 4], [2, 4], [2, 3, 4]]","[""NDPA"", ""NDPA"", ""YLKFDHTUAUWZPQ-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2A6
"[""CYP2A6"", ""CYP2B6"", ""CYP2C8"", ""CYP2C9"", ""CYP2D6"", ""CYP2E1"", ""CYP3A4""]",CCCN(CCC)N=O,"[""site_set_mismatch""]",dup_d4b764120e856167,3,"[""YLKFDHTUAUWZPQ-UHFFFAOYSA-N""]","[""multi_exact""]",partial_agreement_union,1,"[[2, 4], [2, 4], [2, 3, 4]]","[""NDPA"", ""NDPA"", ""YLKFDHTUAUWZPQ-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2B6
"[""CYP2A6"", ""CYP2B6"", ""CYP2C8"", ""CYP2C9"", ""CYP2D6"", ""CYP2E1"", ""CYP3A4""]",CCCN(CCC)N=O,"[""site_set_mismatch""]",dup_7495aa2a5dc63307,3,"[""YLKFDHTUAUWZPQ-UHFFFAOYSA-N""]","[""multi_exact""]",partial_agreement_union,1,"[[2, 4], [2, 4], [2, 3, 4]]","[""NDPA"", ""NDPA"", ""YLKFDHTUAUWZPQ-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2C8
"[""CYP2A6"", ""CYP2B6"", ""CYP2C8"", ""CYP2C9"", ""CYP2D6"", ""CYP2E1"", ""CYP3A4""]",CCCN(CCC)N=O,"[""site_set_mismatch""]",dup_3071c23b9fe9794a,3,"[""YLKFDHTUAUWZPQ-UHFFFAOYSA-N""]","[""multi_exact""]",partial_agreement_union,1,"[[2, 4], [2, 4], [2, 3, 4]]","[""NDPA"", ""NDPA"", ""YLKFDHTUAUWZPQ-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2C9
"[""CYP2A6"", ""CYP2B6"", ""CYP2C8"", ""CYP2C9"", ""CYP2D6"", ""CYP2E1"", ""CYP3A4""]",CCCN(CCC)N=O,"[""site_set_mismatch""]",dup_9559ef8239a781bc,3,"[""YLKFDHTUAUWZPQ-UHFFFAOYSA-N""]","[""multi_exact""]",partial_agreement_union,1,"[[2, 4], [2, 4], [2, 3, 4]]","[""NDPA"", ""NDPA"", ""YLKFDHTUAUWZPQ-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2D6
"[""CYP2A6"", ""CYP2B6"", ""CYP2C8"", ""CYP2C9"", ""CYP2D6"", ""CYP2E1"", ""CYP3A4""]",CCCN(CCC)N=O,"[""site_set_mismatch""]",dup_346257d0fcc40e87,3,"[""YLKFDHTUAUWZPQ-UHFFFAOYSA-N""]","[""multi_exact""]",partial_agreement_union,1,"[[2, 4], [2, 4], [0, 1, 2, 3, 4, 6, 7, 8]]","[""NDPA"", ""NDPA"", ""YLKFDHTUAUWZPQ-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2E1
"[""CYP2A6"", ""CYP2B6"", ""CYP2C8"", ""CYP2C9"", ""CYP2D6"", ""CYP2E1"", ""CYP3A4""]",CCCN(CCC)N=O,"[""site_set_mismatch""]",dup_8ac1b271ebba893d,3,"[""YLKFDHTUAUWZPQ-UHFFFAOYSA-N""]","[""multi_exact""]",partial_agreement_union,1,"[[2, 4], [2, 4], [2, 3, 4, 6]]","[""NDPA"", ""NDPA"", ""YLKFDHTUAUWZPQ-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP3A4
"[""CYP1A2"", ""CYP2B6"", ""CYP2D6"", ""CYP3A4""]",CCCN1CCCC[C@H]1C(=O)Nc1c(C)cccc1C,"[""label_regime_mismatch"", ""site_set_mismatch"", ""tier_assignment_mismatch""]",dup_d9b10ee74a3a73fb,3,"[""ZKMNUMMKYBVTFN-HNNXBMFYSA-N""]","[""multi_exact"", ""tiered_multisite""]",partial_agreement_union,1,"[[5, 10, 13, 15], [5, 10, 13, 15], [1, 5, 10, 13, 15]]","[""ropivacaine"", ""ropivacaine"", ""ZKMNUMMKYBVTFN-HNNXBMFYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP3A4
"[""CYP1A2"", ""CYP2C19"", ""CYP2D6"", ""CYP3A4""]",CCCN1CCC[C@@H](c2cccc(S(C)(=O)=O)c2)C1,"[""site_set_mismatch""]",dup_3cabf590ed2c602f,3,"[""GZVBVBMMNFIXGE-CQSZACIVSA-N""]","[""single_exact""]",partial_agreement_union,1,"[[12], [12], [11, 12]]","[""osu_6162"", ""osu_6162"", ""GZVBVBMMNFIXGE-CQSZACIVSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP1A2
"[""CYP1A2"", ""CYP2C19"", ""CYP2D6"", ""CYP3A4""]",CCCN1CCC[C@@H](c2cccc(S(C)(=O)=O)c2)C1,"[""site_set_mismatch""]",dup_bf82c3f7de375f4c,3,"[""GZVBVBMMNFIXGE-CQSZACIVSA-N""]","[""single_exact""]",partial_agreement_union,1,"[[12], [12], [11, 12]]","[""osu_6162"", ""osu_6162"", ""GZVBVBMMNFIXGE-CQSZACIVSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2C19
"[""CYP1A2"", ""CYP2C19"", ""CYP2D6"", ""CYP3A4""]",CCCN1CCC[C@@H](c2cccc(S(C)(=O)=O)c2)C1,"[""site_set_mismatch""]",dup_269a85709083df41,3,"[""GZVBVBMMNFIXGE-CQSZACIVSA-N""]","[""single_exact""]",partial_agreement_union,1,"[[12], [12], [11, 12]]","[""osu_6162"", ""osu_6162"", ""GZVBVBMMNFIXGE-CQSZACIVSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2D6
"[""CYP1A2"", ""CYP2C19"", ""CYP2D6"", ""CYP3A4""]",CCCN1CCC[C@@H](c2cccc(S(C)(=O)=O)c2)C1,"[""site_set_mismatch""]",dup_27fa380167af5515,3,"[""GZVBVBMMNFIXGE-CQSZACIVSA-N""]","[""single_exact""]",partial_agreement_union,1,"[[12], [12], [11, 12]]","[""osu_6162"", ""osu_6162"", ""GZVBVBMMNFIXGE-CQSZACIVSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP3A4
"[""CYP1A2"", ""CYP2D6"", ""CYP3A4""]",CCCNC[C@H](O)COc1ccccc1C(=O)CCc1ccccc1,"[""site_set_mismatch""]",dup_207e7b6edfa3f463,3,"[""JWHAUXFOSRPERK-SFHVURJKSA-N""]","[""single_exact""]",partial_agreement_union,1,"[[4], [4], [2, 4]]","[""propafenone"", ""propafenone"", ""JWHAUXFOSRPERK-SFHVURJKSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP1A2
"[""CYP1A2"", ""CYP2D6"", ""CYP3A4""]",CCCNC[C@H](O)COc1ccccc1C(=O)CCc1ccccc1,"[""site_set_mismatch""]",dup_18393a45990e2120,3,"[""JWHAUXFOSRPERK-SFHVURJKSA-N""]","[""single_exact""]",partial_agreement_union,1,"[[4], [4], [2, 4]]","[""propafenone"", ""propafenone"", ""JWHAUXFOSRPERK-SFHVURJKSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP3A4
"[""CYP1A2"", ""CYP2C19"", ""CYP2D6""]",CCCNCc1cc(=O)oc2cc(OC)ccc12,"[""label_regime_mismatch"", ""site_set_mismatch"", ""tier_assignment_mismatch""]",dup_ccd5c176f4df2844,3,"[""SWLDVJDYIJBAMP-UHFFFAOYSA-N""]","[""multi_exact"", ""tiered_multisite""]",partial_agreement_union,1,"[[1, 16], [1, 16], [1, 5, 7, 16]]","[""PMAMC"", ""PMAMC"", ""SWLDVJDYIJBAMP-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP1A2
"[""CYP1A2"", ""CYP2C19"", ""CYP2D6""]",CCCNCc1cc(=O)oc2cc(OC)ccc12,"[""label_regime_mismatch"", ""site_set_mismatch""]",dup_7f64110c539129d7,3,"[""SWLDVJDYIJBAMP-UHFFFAOYSA-N""]","[""multi_exact"", ""single_exact""]",partial_agreement_union,1,"[[1], [1], [1, 5, 7, 16]]","[""PMAMC"", ""PMAMC"", ""SWLDVJDYIJBAMP-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2C19
"[""CYP1A2"", ""CYP2C19"", ""CYP2D6""]",CCCNCc1cc(=O)oc2cc(OC)ccc12,"[""label_regime_mismatch"", ""site_set_mismatch""]",dup_3c42a870953e7bd3,3,"[""SWLDVJDYIJBAMP-UHFFFAOYSA-N""]","[""multi_exact"", ""single_exact""]",partial_agreement_union,1,"[[1], [1], [1, 5, 7, 16]]","[""PMAMC"", ""PMAMC"", ""SWLDVJDYIJBAMP-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2D6
"[""CYP3A4""]",CCCOc1ccc(S(=O)(=O)N2CCN(CC)CC2)cc1-c1nc2c(CC)n(Cc3ccccn3)nc2c(=O)[nH]1,"[""site_set_mismatch""]",dup_c3d09a73d8d70a12,3,"[""NIBCDDKWFDEBEP-UHFFFAOYSA-N""]","[""single_exact""]",partial_agreement_union,1,"[[32], [32], [27, 32]]","[""uk_343664"", ""uk_343664"", ""NIBCDDKWFDEBEP-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP3A4
"[""CYP3A4""]",CCCOc1ccc(S(=O)(=O)NCC[C@@H]2CCCN2C)cc1-c1nc2c(CCC)nn(C)c2c(=O)[nH]1,"[""label_regime_mismatch"", ""site_set_mismatch"", ""tier_assignment_mismatch""]",dup_b95b9db418d5347f,3,"[""IYFNEFQTYQPVOC-KRWDZBQOSA-N""]","[""multi_exact"", ""tiered_multisite""]",partial_agreement_union,1,"[[3, 12, 13, 14, 19, 24, 28, 30], [3, 12, 13, 14, 19, 24, 28, 30], [0, 3, 12, 13, 14, 17, 19, 24, 28, 30]]","[""da_8159"", ""da_8159"", ""IYFNEFQTYQPVOC-KRWDZBQOSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP3A4
"[""CYP3A4""]",CCC[C@@H]1C[C@@H](C(=O)N[C@@H]([C@H]2O[C@H](SC)[C@H](O)[C@@H](O)[C@H]2O)[C@H](C)Cl)N(C)C1,"[""label_regime_mismatch"", ""site_set_mismatch"", ""tier_assignment_mismatch""]",dup_d16b27255ede24df,3,"[""KDLRVYVGXIQJDK-AWPVFWJPSA-N""]","[""multi_exact"", ""tiered_multisite""]",partial_agreement_union,1,"[[3, 18], [3, 18], [3, 5, 18]]","[""clindamycin"", ""clindamycin"", ""KDLRVYVGXIQJDK-AWPVFWJPSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP3A4
"[""CYP3A4""]",CCC[C@@H]1O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,"[""label_regime_mismatch"", ""site_set_mismatch"", ""tier_assignment_mismatch""]",dup_6f4282cb6b4e5786,3,"[""VOVIALXJUBGFJZ-CMVRJZLVSA-N""]","[""multi_exact"", ""tiered_multisite""]",partial_agreement_union,1,"[[12, 24], [12, 24], [12, 14, 24]]","[""budesonide"", ""budesonide"", ""VOVIALXJUBGFJZ-CMVRJZLVSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP3A4
"[""CYP2A6"", ""CYP2C19"", ""CYP2C9"", ""CYP2E1"", ""CYP3A4""]",CCCc1ccc2ccccc2n1,"[""label_regime_mismatch"", ""tier_assignment_mismatch""]",dup_713b1ecf72fdf13b,3,"[""IZXJPGLOYYDHRM-UHFFFAOYSA-N""]","[""multi_exact"", ""tiered_multisite""]",partial_agreement_union,1,"[[2, 7], [2, 7], [2, 7]]","[""2n_propylquinoline"", ""2n_propylquinoline"", ""IZXJPGLOYYDHRM-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2A6
"[""CYP2A6"", ""CYP2C19"", ""CYP2C9"", ""CYP2E1"", ""CYP3A4""]",CCCc1ccc2ccccc2n1,"[""label_regime_mismatch"", ""tier_assignment_mismatch""]",dup_fa8dddcfcc78e1ed,3,"[""IZXJPGLOYYDHRM-UHFFFAOYSA-N""]","[""multi_exact"", ""tiered_multisite""]",partial_agreement_union,1,"[[2, 7], [2, 7], [2, 7]]","[""2n_propylquinoline"", ""2n_propylquinoline"", ""IZXJPGLOYYDHRM-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2C19
"[""CYP2A6"", ""CYP2C19"", ""CYP2C9"", ""CYP2E1"", ""CYP3A4""]",CCCc1ccc2ccccc2n1,"[""label_regime_mismatch"", ""tier_assignment_mismatch""]",dup_89fadd1439cc6d2f,3,"[""IZXJPGLOYYDHRM-UHFFFAOYSA-N""]","[""multi_exact"", ""tiered_multisite""]",partial_agreement_union,1,"[[2, 6, 7, 8, 9, 10], [2, 6, 7, 8, 9, 10], [2, 6, 7, 8, 9, 10]]","[""2n_propylquinoline"", ""2n_propylquinoline"", ""IZXJPGLOYYDHRM-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2C9
