all_families_for_molecule,canonical_smiles,conflict_flags,duplicate_group_id,group_size,inchi_keys,label_regimes,merge_policy_used,output_row_count,site_sets,source_record_ids,sources,target_family
"[""CYP2E1""]",CCCCCCCC/C=C\CCCCCCCC(=O)O,"[""label_regime_mismatch"", ""tier_assignment_mismatch""]",dup_179969b97e64b4a5,3,"[""ZQPPMHVWECSIRJ-KTKRTIGZSA-N""]","[""multi_exact"", ""tiered_multisite""]",partial_agreement_union,1,"[[0, 1], [0, 1], [0, 1]]","[""oleic_acid"", ""oleic_acid"", ""ZQPPMHVWECSIRJ-KTKRTIGZSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2E1
"[""CYP2B6"", ""CYP2C8"", ""CYP2C9"", ""CYP2E1""]",CCCCCCCCCCCC(=O)O,[],dup_b715e38db1e22f5f,3,"[""POULHZVOKOAJMA-UHFFFAOYSA-N""]","[""single_exact""]",exact_agreement,1,"[[1], [1], [1]]","[""lauric_acid"", ""lauric_acid"", ""POULHZVOKOAJMA-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2B6
"[""CYP2B6"", ""CYP2C8"", ""CYP2C9"", ""CYP2E1""]",CCCCCCCCCCCC(=O)O,[],dup_671dddc17d49164b,3,"[""POULHZVOKOAJMA-UHFFFAOYSA-N""]","[""single_exact""]",exact_agreement,1,"[[1], [1], [1]]","[""lauric_acid"", ""lauric_acid"", ""POULHZVOKOAJMA-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2C8
"[""CYP2B6"", ""CYP2C8"", ""CYP2C9"", ""CYP2E1""]",CCCCCCCCCCCC(=O)O,[],dup_9fbe4e1acef35c46,3,"[""POULHZVOKOAJMA-UHFFFAOYSA-N""]","[""single_exact""]",exact_agreement,1,"[[1], [1], [1]]","[""lauric_acid"", ""lauric_acid"", ""POULHZVOKOAJMA-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2C9
"[""CYP2B6"", ""CYP2C8"", ""CYP2C9"", ""CYP2E1""]",CCCCCCCCCCCC(=O)O,[],dup_6af6921dee7de0dd,3,"[""POULHZVOKOAJMA-UHFFFAOYSA-N""]","[""single_exact""]",exact_agreement,1,"[[1], [1], [1]]","[""lauric_acid"", ""lauric_acid"", ""POULHZVOKOAJMA-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2E1
"[""CYP2E1""]",CCCCCCCCCCCCCC(=O)O,[],dup_995e143ef8c8c19b,3,"[""TUNFSRHWOTWDNC-UHFFFAOYSA-N""]","[""single_exact""]",partial_agreement_union,1,"[[1], [1], [1]]","[""myristic_acid"", ""myristic_acid"", ""TUNFSRHWOTWDNC-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2E1
"[""CYP2E1""]",CCCCCCCCCCCCCCCC(=O)O,[],dup_fa39eaae279f56a2,3,"[""IPCSVZSSVZVIGE-UHFFFAOYSA-N""]","[""single_exact""]",partial_agreement_union,1,"[[1], [1], [1]]","[""palmitic_acid"", ""palmitic_acid"", ""IPCSVZSSVZVIGE-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2E1
"[""CYP2E1""]",CCCCCCCCCCCCCCCCCC(=O)O,[],dup_f44ff8a4d69bf84f,3,"[""QIQXTHQIDYTFRH-UHFFFAOYSA-N""]","[""single_exact""]",partial_agreement_union,1,"[[1], [1], [1]]","[""stearic_acid"", ""stearic_acid"", ""QIQXTHQIDYTFRH-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2E1
"[""CYP3A4""]",CCCCCCOc1ccc2ccc(=O)oc2c1,"[""label_regime_mismatch"", ""site_set_mismatch"", ""tier_assignment_mismatch""]",dup_536e370a81fd347b,3,"[""HYKWMZVCUBUWMM-UHFFFAOYSA-N""]","[""multi_exact"", ""tiered_multisite""]",partial_agreement_union,1,"[[2, 3, 5, 10], [2, 3, 5, 10], [2, 3, 5, 6, 10]]","[""7-hexoxycoumarin"", ""7-hexoxycoumarin"", ""HYKWMZVCUBUWMM-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP3A4
"[""CYP2A6"", ""CYP2E1""]",CCCCCN(C)N=O,"[""site_set_mismatch""]",dup_9c06d8a7cbb82616,3,"[""KSFCDINBDBFFSI-UHFFFAOYSA-N""]","[""single_exact""]",partial_agreement_union,1,"[[4], [4], [4, 5]]","[""MNAN"", ""MNAN"", ""KSFCDINBDBFFSI-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2A6
"[""CYP2A6"", ""CYP2E1""]",CCCCCN(C)N=O,[],dup_6b6de59777c66f6e,1,"[""KSFCDINBDBFFSI-UHFFFAOYSA-N""]","[""multi_exact""]",single_source,1,"[[4, 5, 6]]","[""KSFCDINBDBFFSI-UHFFFAOYSA-N""]","[""MetXBioDB""]",CYP2E1
"[""CYP1A2"", ""CYP2A6"", ""CYP2B6"", ""CYP2C19"", ""CYP2C9"", ""CYP2D6"", ""CYP2E1"", ""CYP3A4""]",CCCCCN(CCCCC)N=O,"[""label_regime_mismatch"", ""tier_assignment_mismatch""]",dup_3234b3713cf9dd05,3,"[""OELWBYBVFOLSTA-UHFFFAOYSA-N""]","[""multi_exact"", ""tiered_multisite""]",partial_agreement_union,1,"[[0, 1, 2, 4, 6, 8, 10, 12], [0, 1, 2, 4, 6, 8, 10, 12], [0, 1, 2, 4, 6, 8, 10, 12]]","[""N_nitrosodiamylamine"", ""N_nitrosodiamylamine"", ""OELWBYBVFOLSTA-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP1A2
"[""CYP1A2"", ""CYP2A6"", ""CYP2B6"", ""CYP2C19"", ""CYP2C9"", ""CYP2D6"", ""CYP2E1"", ""CYP3A4""]",CCCCCN(CCCCC)N=O,"[""label_regime_mismatch"", ""site_set_mismatch"", ""tier_assignment_mismatch""]",dup_2787d1e43fa3ea83,3,"[""OELWBYBVFOLSTA-UHFFFAOYSA-N""]","[""multi_exact"", ""tiered_multisite""]",partial_agreement_union,1,"[[0, 3, 4, 5, 6, 8, 10, 12], [0, 3, 4, 5, 6, 8, 10, 12], [0, 3, 4, 5, 6, 8, 10, 11, 12]]","[""N_nitrosodiamylamine"", ""N_nitrosodiamylamine"", ""OELWBYBVFOLSTA-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2A6
"[""CYP1A2"", ""CYP2A6"", ""CYP2B6"", ""CYP2C19"", ""CYP2C9"", ""CYP2D6"", ""CYP2E1"", ""CYP3A4""]",CCCCCN(CCCCC)N=O,"[""label_regime_mismatch"", ""tier_assignment_mismatch""]",dup_d041d211eb539ef4,3,"[""OELWBYBVFOLSTA-UHFFFAOYSA-N""]","[""multi_exact"", ""tiered_multisite""]",partial_agreement_union,1,"[[0, 1, 2, 4, 6, 8, 10, 12], [0, 1, 2, 4, 6, 8, 10, 12], [0, 1, 2, 4, 6, 8, 10, 12]]","[""N_nitrosodiamylamine"", ""N_nitrosodiamylamine"", ""OELWBYBVFOLSTA-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2B6
"[""CYP1A2"", ""CYP2A6"", ""CYP2B6"", ""CYP2C19"", ""CYP2C9"", ""CYP2D6"", ""CYP2E1"", ""CYP3A4""]",CCCCCN(CCCCC)N=O,"[""label_regime_mismatch"", ""tier_assignment_mismatch""]",dup_3d7972728c21aea7,3,"[""OELWBYBVFOLSTA-UHFFFAOYSA-N""]","[""multi_exact"", ""tiered_multisite""]",partial_agreement_union,1,"[[0, 1, 2, 4, 6, 8, 10, 12], [0, 1, 2, 4, 6, 8, 10, 12], [0, 1, 2, 4, 6, 8, 10, 12]]","[""N_nitrosodiamylamine"", ""N_nitrosodiamylamine"", ""OELWBYBVFOLSTA-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2C19
"[""CYP1A2"", ""CYP2A6"", ""CYP2B6"", ""CYP2C19"", ""CYP2C9"", ""CYP2D6"", ""CYP2E1"", ""CYP3A4""]",CCCCCN(CCCCC)N=O,"[""label_regime_mismatch"", ""tier_assignment_mismatch""]",dup_ec2ace48e2c6285c,3,"[""OELWBYBVFOLSTA-UHFFFAOYSA-N""]","[""multi_exact"", ""tiered_multisite""]",partial_agreement_union,1,"[[0, 1, 2, 4, 6, 8, 10, 12], [0, 1, 2, 4, 6, 8, 10, 12], [0, 1, 2, 4, 6, 8, 10, 12]]","[""N_nitrosodiamylamine"", ""N_nitrosodiamylamine"", ""OELWBYBVFOLSTA-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2C9
"[""CYP1A2"", ""CYP2A6"", ""CYP2B6"", ""CYP2C19"", ""CYP2C9"", ""CYP2D6"", ""CYP2E1"", ""CYP3A4""]",CCCCCN(CCCCC)N=O,"[""label_regime_mismatch"", ""tier_assignment_mismatch""]",dup_1ca45dc703e7c1bb,3,"[""OELWBYBVFOLSTA-UHFFFAOYSA-N""]","[""multi_exact"", ""tiered_multisite""]",partial_agreement_union,1,"[[0, 1, 2, 4, 6, 8, 10, 12], [0, 1, 2, 4, 6, 8, 10, 12], [0, 1, 2, 4, 6, 8, 10, 12]]","[""N_nitrosodiamylamine"", ""N_nitrosodiamylamine"", ""OELWBYBVFOLSTA-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2D6
"[""CYP1A2"", ""CYP2A6"", ""CYP2B6"", ""CYP2C19"", ""CYP2C9"", ""CYP2D6"", ""CYP2E1"", ""CYP3A4""]",CCCCCN(CCCCC)N=O,"[""label_regime_mismatch"", ""tier_assignment_mismatch""]",dup_5346f1850f8f4621,3,"[""OELWBYBVFOLSTA-UHFFFAOYSA-N""]","[""multi_exact"", ""tiered_multisite""]",partial_agreement_union,1,"[[0, 1, 2, 4, 6, 8, 10, 12], [0, 1, 2, 4, 6, 8, 10, 12], [0, 1, 2, 4, 6, 8, 10, 12]]","[""N_nitrosodiamylamine"", ""N_nitrosodiamylamine"", ""OELWBYBVFOLSTA-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2E1
"[""CYP1A2"", ""CYP2A6"", ""CYP2B6"", ""CYP2C19"", ""CYP2C9"", ""CYP2D6"", ""CYP2E1"", ""CYP3A4""]",CCCCCN(CCCCC)N=O,"[""label_regime_mismatch"", ""tier_assignment_mismatch""]",dup_a718443aac5d6f47,3,"[""OELWBYBVFOLSTA-UHFFFAOYSA-N""]","[""multi_exact"", ""tiered_multisite""]",partial_agreement_union,1,"[[0, 4, 6, 8, 10, 12], [0, 4, 6, 8, 10, 12], [0, 4, 6, 8, 10, 12]]","[""N_nitrosodiamylamine"", ""N_nitrosodiamylamine"", ""OELWBYBVFOLSTA-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP3A4
"[""CYP2B6"", ""CYP2C8"", ""CYP2C9"", ""CYP3A4""]",CCCCCN(CCCOC)C(=O)[C@@H](CCC(=O)O)NC(=O)c1ccc(Cl)c(Cl)c1,"[""site_set_mismatch""]",dup_f6bfcc3f0b40c5ba,3,"[""QNQZBKQEIFTHFZ-GOSISDBHSA-N""]","[""single_exact""]",partial_agreement_union,1,"[[26], [26], [22, 26]]","[""dexloxiglumide"", ""dexloxiglumide"", ""QNQZBKQEIFTHFZ-GOSISDBHSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2B6
"[""CYP2B6"", ""CYP2C8"", ""CYP2C9"", ""CYP3A4""]",CCCCCN(CCCOC)C(=O)[C@@H](CCC(=O)O)NC(=O)c1ccc(Cl)c(Cl)c1,"[""site_set_mismatch""]",dup_6e4fdbf1884bd49a,3,"[""QNQZBKQEIFTHFZ-GOSISDBHSA-N""]","[""single_exact""]",partial_agreement_union,1,"[[26], [26], [22, 26]]","[""dexloxiglumide"", ""dexloxiglumide"", ""QNQZBKQEIFTHFZ-GOSISDBHSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2C8
"[""CYP2B6"", ""CYP2C8"", ""CYP2C9"", ""CYP3A4""]",CCCCCN(CCCOC)C(=O)[C@@H](CCC(=O)O)NC(=O)c1ccc(Cl)c(Cl)c1,"[""site_set_mismatch""]",dup_2dafd6d672a3602f,3,"[""QNQZBKQEIFTHFZ-GOSISDBHSA-N""]","[""single_exact""]",partial_agreement_union,1,"[[26], [26], [22, 26]]","[""dexloxiglumide"", ""dexloxiglumide"", ""QNQZBKQEIFTHFZ-GOSISDBHSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2C9
"[""CYP2B6"", ""CYP2C8"", ""CYP2C9"", ""CYP3A4""]",CCCCCN(CCCOC)C(=O)[C@@H](CCC(=O)O)NC(=O)c1ccc(Cl)c(Cl)c1,"[""site_set_mismatch""]",dup_ba73a3ad4d1bc99b,3,"[""QNQZBKQEIFTHFZ-GOSISDBHSA-N""]","[""single_exact""]",partial_agreement_union,1,"[[26], [26], [22, 26]]","[""dexloxiglumide"", ""dexloxiglumide"", ""QNQZBKQEIFTHFZ-GOSISDBHSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP3A4
"[""CYP1A2"", ""CYP2D6""]",CCCCCNC(=N)N/N=C/c1c[nH]c2ccc(OC)cc12,"[""site_set_mismatch""]",dup_3c362d1af9e82cde,3,"[""IKBKZGMPCYNSLU-RGVLZGJSSA-N""]","[""single_exact""]",partial_agreement_union,1,"[[4], [4], [2, 4]]","[""tegaserod"", ""tegaserod"", ""IKBKZGMPCYNSLU-RGVLZGJSSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP1A2
"[""CYP1A2"", ""CYP2D6""]",CCCCCNC(=N)N/N=C/c1c[nH]c2ccc(OC)cc12,"[""site_set_mismatch""]",dup_3984112d8414de46,3,"[""IKBKZGMPCYNSLU-RGVLZGJSSA-N""]","[""single_exact""]",partial_agreement_union,1,"[[4], [4], [2, 4]]","[""tegaserod"", ""tegaserod"", ""IKBKZGMPCYNSLU-RGVLZGJSSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2D6
"[""CYP3A4""]",CCCCCOc1ccc2ccc(=O)oc2c1,"[""label_regime_mismatch"", ""site_set_mismatch"", ""tier_assignment_mismatch""]",dup_a874c334e240ad4d,3,"[""AUCNGVTWAHBDRJ-UHFFFAOYSA-N""]","[""multi_exact"", ""tiered_multisite""]",partial_agreement_union,1,"[[2, 4, 9], [2, 4, 9], [2, 4, 5, 9]]","[""7-pentoxycoumarin"", ""7-pentoxycoumarin"", ""AUCNGVTWAHBDRJ-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP3A4
"[""CYP1A2"", ""CYP2B6"", ""CYP2D6"", ""CYP3A4""]",CCCCCOc1ccc2nc3ccc(=O)cc-3oc2c1,"[""site_set_mismatch""]",dup_90d60a7ed3290df1,3,"[""ZPSOKQFFOYYPKC-UHFFFAOYSA-N""]","[""single_exact""]",partial_agreement_union,1,"[[12], [12], [12, 19]]","[""7-pentoxyresorufin"", ""7-pentoxyresorufin"", ""ZPSOKQFFOYYPKC-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP1A2
"[""CYP1A2"", ""CYP2B6"", ""CYP2D6"", ""CYP3A4""]",CCCCCOc1ccc2nc3ccc(=O)cc-3oc2c1,"[""site_set_mismatch""]",dup_ce5385dfacd1a0c8,3,"[""ZPSOKQFFOYYPKC-UHFFFAOYSA-N""]","[""single_exact""]",partial_agreement_union,1,"[[12], [12], [12, 19]]","[""7-pentoxyresorufin"", ""7-pentoxyresorufin"", ""ZPSOKQFFOYYPKC-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2B6
"[""CYP1A2"", ""CYP2B6"", ""CYP2D6"", ""CYP3A4""]",CCCCCOc1ccc2nc3ccc(=O)cc-3oc2c1,"[""site_set_mismatch""]",dup_414d154e92fadb34,3,"[""ZPSOKQFFOYYPKC-UHFFFAOYSA-N""]","[""single_exact""]",partial_agreement_union,1,"[[12], [12], [12, 19]]","[""7-pentoxyresorufin"", ""7-pentoxyresorufin"", ""ZPSOKQFFOYYPKC-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2D6
"[""CYP1A2"", ""CYP2B6"", ""CYP2D6"", ""CYP3A4""]",CCCCCOc1ccc2nc3ccc(=O)cc-3oc2c1,"[""site_set_mismatch""]",dup_d38f899edeb208c2,3,"[""ZPSOKQFFOYYPKC-UHFFFAOYSA-N""]","[""single_exact""]",partial_agreement_union,1,"[[12], [12], [12, 19]]","[""7-pentoxyresorufin"", ""7-pentoxyresorufin"", ""ZPSOKQFFOYYPKC-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP3A4
"[""CYP1A2"", ""CYP2E1"", ""CYP3A4""]",CCCCC[C@H](O)/C=C/[C@@H]1[C@@H](C/C=C\CCCC(=O)O)[C@@H]2C[C@H]1OO2,"[""label_regime_mismatch"", ""site_set_mismatch"", ""contains_broad_region_label""]",dup_13290ed813ac3da0,3,"[""YIBNHAJFJUQSRA-YNNPMVKQSA-N""]","[""broad_region"", ""multi_exact""]",conflict_preserved,3,"[[11, 13], [11, 13], [2, 11, 13, 14, 21, 23]]","[""prostaglandin_H2"", ""prostaglandin_H2"", ""YIBNHAJFJUQSRA-YNNPMVKQSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP1A2
"[""CYP1A2"", ""CYP2E1"", ""CYP3A4""]",CCCCC[C@H](O)/C=C/[C@@H]1[C@@H](C/C=C\CCCC(=O)O)[C@@H]2C[C@H]1OO2,"[""label_regime_mismatch"", ""site_set_mismatch"", ""contains_broad_region_label""]",dup_15cf1588cc716e6a,3,"[""YIBNHAJFJUQSRA-YNNPMVKQSA-N""]","[""broad_region"", ""multi_exact""]",conflict_preserved,3,"[[11, 13], [11, 13], [2, 11, 13, 14, 21, 23]]","[""prostaglandin_H2"", ""prostaglandin_H2"", ""YIBNHAJFJUQSRA-YNNPMVKQSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2E1
"[""CYP1A2"", ""CYP2E1"", ""CYP3A4""]",CCCCC[C@H](O)/C=C/[C@@H]1[C@@H](C/C=C\CCCC(=O)O)[C@@H]2C[C@H]1OO2,"[""label_regime_mismatch"", ""site_set_mismatch"", ""contains_broad_region_label""]",dup_964d65ed25121565,3,"[""YIBNHAJFJUQSRA-YNNPMVKQSA-N""]","[""broad_region"", ""multi_exact""]",conflict_preserved,3,"[[11, 13], [11, 13], [2, 11, 13, 14, 21, 23]]","[""prostaglandin_H2"", ""prostaglandin_H2"", ""YIBNHAJFJUQSRA-YNNPMVKQSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP3A4
"[""CYP1A2"", ""CYP2A6"", ""CYP2C8"", ""CYP2C9"", ""CYP3A4""]",CCCCCc1cc(O)c2c(c1)OC(C)(C)[C@@H]1[C@@H](O)C=C(C)C[C@@H]21,"[""label_regime_mismatch"", ""site_set_mismatch"", ""contains_broad_region_label""]",dup_354808b7041f6561,3,"[""URRJUSLCXVXZOX-KNBMTAEXSA-N""]","[""broad_region"", ""single_exact""]",conflict_preserved,3,"[[0], [0], [0, 2]]","[""7-hydroxy-delta_8_tetrahydrocannabinol"", ""7-hydroxy-delta_8_tetrahydrocannabinol"", ""URRJUSLCXVXZOX-KNBMTAEXSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP1A2
"[""CYP1A2"", ""CYP2A6"", ""CYP2C8"", ""CYP2C9"", ""CYP3A4""]",CCCCCc1cc(O)c2c(c1)OC(C)(C)[C@@H]1[C@@H](O)C=C(C)C[C@@H]21,"[""label_regime_mismatch"", ""site_set_mismatch"", ""contains_broad_region_label""]",dup_132649cff2a9f3fe,3,"[""URRJUSLCXVXZOX-KNBMTAEXSA-N""]","[""broad_region"", ""single_exact""]",conflict_preserved,3,"[[0], [0], [0, 2]]","[""7-hydroxy-delta_8_tetrahydrocannabinol"", ""7-hydroxy-delta_8_tetrahydrocannabinol"", ""URRJUSLCXVXZOX-KNBMTAEXSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2A6
"[""CYP1A2"", ""CYP2A6"", ""CYP2C8"", ""CYP2C9"", ""CYP3A4""]",CCCCCc1cc(O)c2c(c1)OC(C)(C)[C@@H]1[C@@H](O)C=C(C)C[C@@H]21,"[""label_regime_mismatch"", ""site_set_mismatch"", ""contains_broad_region_label""]",dup_9a8b85dfddd307ae,3,"[""URRJUSLCXVXZOX-KNBMTAEXSA-N""]","[""broad_region"", ""single_exact""]",conflict_preserved,3,"[[0], [0], [0, 2]]","[""7-hydroxy-delta_8_tetrahydrocannabinol"", ""7-hydroxy-delta_8_tetrahydrocannabinol"", ""URRJUSLCXVXZOX-KNBMTAEXSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2C8
"[""CYP1A2"", ""CYP2A6"", ""CYP2C8"", ""CYP2C9"", ""CYP3A4""]",CCCCCc1cc(O)c2c(c1)OC(C)(C)[C@@H]1[C@@H](O)C=C(C)C[C@@H]21,"[""label_regime_mismatch"", ""site_set_mismatch"", ""contains_broad_region_label""]",dup_1d250650d953e437,3,"[""URRJUSLCXVXZOX-KNBMTAEXSA-N""]","[""broad_region"", ""single_exact""]",conflict_preserved,3,"[[0], [0], [0, 2]]","[""7-hydroxy-delta_8_tetrahydrocannabinol"", ""7-hydroxy-delta_8_tetrahydrocannabinol"", ""URRJUSLCXVXZOX-KNBMTAEXSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2C9
"[""CYP1A2"", ""CYP2A6"", ""CYP2C8"", ""CYP2C9"", ""CYP3A4""]",CCCCCc1cc(O)c2c(c1)OC(C)(C)[C@@H]1[C@@H](O)C=C(C)C[C@@H]21,"[""label_regime_mismatch"", ""site_set_mismatch"", ""contains_broad_region_label""]",dup_e629541202edebec,3,"[""URRJUSLCXVXZOX-KNBMTAEXSA-N""]","[""broad_region"", ""single_exact""]",conflict_preserved,3,"[[0], [0], [0, 2]]","[""7-hydroxy-delta_8_tetrahydrocannabinol"", ""7-hydroxy-delta_8_tetrahydrocannabinol"", ""URRJUSLCXVXZOX-KNBMTAEXSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP3A4
"[""CYP2C19"", ""CYP2C8"", ""CYP2C9"", ""CYP3A4""]",CCCCCc1cc(O)c2c(c1)OC(C)(C)[C@H]1CC=C(C=O)C[C@H]21,[],dup_b6bd940a8dc02cb2,3,"[""BGIBNWZALWRTHR-IRXDYDNUSA-N""]","[""single_exact""]",exact_agreement,1,"[[2], [2], [2]]","[""11_oxo_delta8_tetrahydrocannabinol"", ""11_oxo_delta8_tetrahydrocannabinol"", ""BGIBNWZALWRTHR-IRXDYDNUSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2C19
"[""CYP2C19"", ""CYP2C8"", ""CYP2C9"", ""CYP3A4""]",CCCCCc1cc(O)c2c(c1)OC(C)(C)[C@H]1CC=C(C=O)C[C@H]21,[],dup_c4eacab121751229,3,"[""BGIBNWZALWRTHR-IRXDYDNUSA-N""]","[""single_exact""]",exact_agreement,1,"[[2], [2], [2]]","[""11_oxo_delta8_tetrahydrocannabinol"", ""11_oxo_delta8_tetrahydrocannabinol"", ""BGIBNWZALWRTHR-IRXDYDNUSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2C8
"[""CYP2C19"", ""CYP2C8"", ""CYP2C9"", ""CYP3A4""]",CCCCCc1cc(O)c2c(c1)OC(C)(C)[C@H]1CC=C(C=O)C[C@H]21,[],dup_8615402933a859f2,3,"[""BGIBNWZALWRTHR-IRXDYDNUSA-N""]","[""single_exact""]",exact_agreement,1,"[[2], [2], [2]]","[""11_oxo_delta8_tetrahydrocannabinol"", ""11_oxo_delta8_tetrahydrocannabinol"", ""BGIBNWZALWRTHR-IRXDYDNUSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2C9
"[""CYP2C19"", ""CYP2C8"", ""CYP2C9"", ""CYP3A4""]",CCCCCc1cc(O)c2c(c1)OC(C)(C)[C@H]1CC=C(C=O)C[C@H]21,[],dup_1a776b6ce4304ea8,3,"[""BGIBNWZALWRTHR-IRXDYDNUSA-N""]","[""single_exact""]",exact_agreement,1,"[[2], [2], [2]]","[""11_oxo_delta8_tetrahydrocannabinol"", ""11_oxo_delta8_tetrahydrocannabinol"", ""BGIBNWZALWRTHR-IRXDYDNUSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP3A4
"[""CYP2C19"", ""CYP2C9"", ""CYP3A4""]",CCCCCc1cc(O)c2c(c1)OC(C)(C)[C@H]1CCC(C)=C[C@H]21,[],dup_6b9997e0dbc810e8,2,"[""CYQFCXCEBYINGO-IRXDYDNUSA-N""]","[""single_exact""]",exact_agreement,1,"[[2], [2]]","[""delta9_tetrahydrocannabinol"", ""delta9_tetrahydrocannabinol""]","[""ATTNSOM"", ""CYP_DBs_external""]",CYP2C19
"[""CYP2C19"", ""CYP2C9"", ""CYP3A4""]",CCCCCc1cc(O)c2c(c1)OC(C)(C)[C@H]1CCC(C)=C[C@H]21,[],dup_11ac5b80948ec052,2,"[""CYQFCXCEBYINGO-IRXDYDNUSA-N""]","[""single_exact""]",exact_agreement,1,"[[2], [2]]","[""delta9_tetrahydrocannabinol"", ""delta9_tetrahydrocannabinol""]","[""ATTNSOM"", ""CYP_DBs_external""]",CYP2C9
"[""CYP2C19"", ""CYP2C9"", ""CYP3A4""]",CCCCCc1cc(O)c2c(c1)OC(C)(C)[C@H]1CCC(C)=C[C@H]21,[],dup_87e17266d1c79c29,2,"[""CYQFCXCEBYINGO-IRXDYDNUSA-N""]","[""tiered_multisite""]",exact_agreement,1,"[[12, 14, 19], [12, 14, 19]]","[""delta9_tetrahydrocannabinol"", ""delta9_tetrahydrocannabinol""]","[""ATTNSOM"", ""CYP_DBs_external""]",CYP3A4
