all_labeled_site_atoms,annotation_family,annotation_label_regime,citation,doi,duplicate_group_id,enzyme_family,merge_policy_used,output_label_regime,output_row_id,primary_site_atoms,secondary_site_atoms,site_source,source_file,source_record_id,tertiary_site_atoms
"[2, 13]",CYP2B6,tiered_multisite,"Meyer et al.,Biochem. Pharma.,77,1725,2009",10.1016/j.bcp.2009.03.001,dup_76294792be3ef7bb,CYP2B6,partial_agreement_union,tiered_multisite,MBDB,[2],[13],ATTNSOM,/Users/deepika/Desktop/books/enzyme_Software/data/ATTNSOM/cyp_dataset/2B6.sdf,MBDB,[]
"[2, 13]",CYP2B6,tiered_multisite,"Meyer et al.,Biochem. Pharma.,77,1725,2009",10.1016/j.bcp.2009.03.001,dup_76294792be3ef7bb,CYP2B6,partial_agreement_union,tiered_multisite,MBDB,[2],[13],CYP_DBs_external,/Users/deepika/Desktop/books/enzyme_Software/CYP_DBs/2B6.sdf,MBDB,[]
"[2, 3, 5, 8, 13]",CYP2B6,multi_exact,"Maurer et al.,Toxicol. Lett.,112'96113,133,2000 PMID: 10720722
Meyer et al.,Biochem. Pharma.,77,1725,2009",,dup_76294792be3ef7bb,CYP2B6,partial_agreement_union,tiered_multisite,MBDB,"[2, 13]",[],MetXBioDB,/Users/deepika/Desktop/books/enzyme_Software/metxbio data.cleaned.sdf,USWVWJSAJAEEHQ-JTQLQIEISA-N,[]
"[2, 13]",CYP2C19,tiered_multisite,"Meyer et al.,Biochem. Pharma.,77,1725,2009",10.1016/j.bcp.2009.03.001,dup_897d16ff714ca977,CYP2C19,partial_agreement_union,tiered_multisite,MBDB,[13],[2],ATTNSOM,/Users/deepika/Desktop/books/enzyme_Software/data/ATTNSOM/cyp_dataset/2C19.sdf,MBDB,[]
"[2, 13]",CYP2C19,tiered_multisite,"Meyer et al.,Biochem. Pharma.,77,1725,2009",10.1016/j.bcp.2009.03.001,dup_897d16ff714ca977,CYP2C19,partial_agreement_union,tiered_multisite,MBDB,[13],[2],CYP_DBs_external,/Users/deepika/Desktop/books/enzyme_Software/CYP_DBs/2C19.sdf,MBDB,[]
"[2, 3, 5, 8, 13]",CYP2C19,multi_exact,"Maurer et al.,Toxicol. Lett.,112'96113,133,2000 PMID: 10720722
Meyer et al.,Biochem. Pharma.,77,1725,2009",,dup_897d16ff714ca977,CYP2C19,partial_agreement_union,tiered_multisite,MBDB,"[2, 13]",[],MetXBioDB,/Users/deepika/Desktop/books/enzyme_Software/metxbio data.cleaned.sdf,USWVWJSAJAEEHQ-JTQLQIEISA-N,[]
"[2, 13]",CYP2D6,tiered_multisite,"Maurer et al.,Toxicol. Lett.,112'96113,133,2000",,dup_ecb1a27509ae5c1e,CYP2D6,partial_agreement_union,tiered_multisite,MBDB,[13],[2],ATTNSOM,/Users/deepika/Desktop/books/enzyme_Software/data/ATTNSOM/cyp_dataset/2D6.sdf,MBDB,[]
"[2, 13]",CYP2D6,tiered_multisite,"Maurer et al.,Toxicol. Lett.,112'96113,133,2000",,dup_ecb1a27509ae5c1e,CYP2D6,partial_agreement_union,tiered_multisite,MBDB,[13],[2],CYP_DBs_external,/Users/deepika/Desktop/books/enzyme_Software/CYP_DBs/2D6.sdf,MBDB,[]
"[2, 3, 5, 8, 13]",CYP2D6,multi_exact,"Maurer et al.,Toxicol. Lett.,112'96113,133,2000 PMID: 10720722
Meyer et al.,Biochem. Pharma.,77,1725,2009",,dup_ecb1a27509ae5c1e,CYP2D6,partial_agreement_union,tiered_multisite,MBDB,"[2, 13]",[],MetXBioDB,/Users/deepika/Desktop/books/enzyme_Software/metxbio data.cleaned.sdf,USWVWJSAJAEEHQ-JTQLQIEISA-N,[]
"[2, 13]",CYP3A4,tiered_multisite,"Maurer et al.,Toxicol. Lett.,112'96113,133,2000",,dup_c5ca9f2b0df7e8b8,CYP3A4,partial_agreement_union,tiered_multisite,MBDB,[13],[2],ATTNSOM,/Users/deepika/Desktop/books/enzyme_Software/data/ATTNSOM/cyp_dataset/3A4.sdf,MBDB,[]
"[2, 13]",CYP3A4,tiered_multisite,"Maurer et al.,Toxicol. Lett.,112'96113,133,2000",,dup_c5ca9f2b0df7e8b8,CYP3A4,partial_agreement_union,tiered_multisite,MBDB,[13],[2],CYP_DBs_external,/Users/deepika/Desktop/books/enzyme_Software/CYP_DBs/3A4.sdf,MBDB,[]
"[2, 3, 5, 8, 13]",CYP3A4,multi_exact,"Maurer et al.,Toxicol. Lett.,112'96113,133,2000 PMID: 10720722
Meyer et al.,Biochem. Pharma.,77,1725,2009",,dup_c5ca9f2b0df7e8b8,CYP3A4,partial_agreement_union,tiered_multisite,MBDB,"[2, 13]",[],MetXBioDB,/Users/deepika/Desktop/books/enzyme_Software/metxbio data.cleaned.sdf,USWVWJSAJAEEHQ-JTQLQIEISA-N,[]
"[4, 9]",CYP2B6,multi_exact,"Neff et al.,Biochem. Biophy. Resea. Commun.,284,751,2001",,dup_33b6a328d25d0f84,CYP2B6,partial_agreement_union,multi_exact,laam,"[4, 9]",[],ATTNSOM,/Users/deepika/Desktop/books/enzyme_Software/data/ATTNSOM/cyp_dataset/2B6.sdf,laam,[]
"[4, 9]",CYP2B6,multi_exact,"Neff et al.,Biochem. Biophy. Resea. Commun.,284,751,2001",,dup_33b6a328d25d0f84,CYP2B6,partial_agreement_union,multi_exact,laam,"[4, 9]",[],CYP_DBs_external,/Users/deepika/Desktop/books/enzyme_Software/CYP_DBs/2B6.sdf,laam,[]
"[4, 9, 19]",CYP2B6,multi_exact,"Neff et al.,Biochem. Biophy. Resea. Commun.,284,751,2001
Moody et al.,Drug Metab. Disp.,25,1347,1997",,dup_33b6a328d25d0f84,CYP2B6,partial_agreement_union,multi_exact,laam,"[4, 9]",[],MetXBioDB,/Users/deepika/Desktop/books/enzyme_Software/metxbio data.cleaned.sdf,XBMIVRRWGCYBTQ-XMSQKQJNSA-N,[]
"[4, 9]",CYP2C19,multi_exact,"Neff et al.,Biochem. Biophy. Resea. Commun.,284,751,2001",,dup_accca89ffdbec034,CYP2C19,partial_agreement_union,multi_exact,laam,"[4, 9]",[],ATTNSOM,/Users/deepika/Desktop/books/enzyme_Software/data/ATTNSOM/cyp_dataset/2C19.sdf,laam,[]
"[4, 9]",CYP2C19,multi_exact,"Neff et al.,Biochem. Biophy. Resea. Commun.,284,751,2001",,dup_accca89ffdbec034,CYP2C19,partial_agreement_union,multi_exact,laam,"[4, 9]",[],CYP_DBs_external,/Users/deepika/Desktop/books/enzyme_Software/CYP_DBs/2C19.sdf,laam,[]
"[4, 9, 19]",CYP2C19,multi_exact,"Neff et al.,Biochem. Biophy. Resea. Commun.,284,751,2001
Moody et al.,Drug Metab. Disp.,25,1347,1997",,dup_accca89ffdbec034,CYP2C19,partial_agreement_union,multi_exact,laam,"[4, 9]",[],MetXBioDB,/Users/deepika/Desktop/books/enzyme_Software/metxbio data.cleaned.sdf,XBMIVRRWGCYBTQ-XMSQKQJNSA-N,[]
"[4, 9]",CYP2C8,multi_exact,"Neff et al.,Biochem. Biophy. Resea. Commun.,284,751,2001",,dup_ab0dc91e31c378ba,CYP2C8,partial_agreement_union,multi_exact,laam,"[4, 9]",[],ATTNSOM,/Users/deepika/Desktop/books/enzyme_Software/data/ATTNSOM/cyp_dataset/2C8.sdf,laam,[]
"[4, 9]",CYP2C8,multi_exact,"Neff et al.,Biochem. Biophy. Resea. Commun.,284,751,2001",,dup_ab0dc91e31c378ba,CYP2C8,partial_agreement_union,multi_exact,laam,"[4, 9]",[],CYP_DBs_external,/Users/deepika/Desktop/books/enzyme_Software/CYP_DBs/2C8.sdf,laam,[]
"[4, 9, 19]",CYP2C8,multi_exact,"Neff et al.,Biochem. Biophy. Resea. Commun.,284,751,2001
Moody et al.,Drug Metab. Disp.,25,1347,1997",,dup_ab0dc91e31c378ba,CYP2C8,partial_agreement_union,multi_exact,laam,"[4, 9]",[],MetXBioDB,/Users/deepika/Desktop/books/enzyme_Software/metxbio data.cleaned.sdf,XBMIVRRWGCYBTQ-XMSQKQJNSA-N,[]
"[4, 9]",CYP3A4,multi_exact,"Moody et al.,Drug Metab. Disp.,25,1347,1997",,dup_627e4de97f41aaa7,CYP3A4,partial_agreement_union,multi_exact,laam,"[4, 9]",[],ATTNSOM,/Users/deepika/Desktop/books/enzyme_Software/data/ATTNSOM/cyp_dataset/3A4.sdf,laam,[]
"[4, 9]",CYP3A4,multi_exact,"Moody et al.,Drug Metab. Disp.,25,1347,1997",,dup_627e4de97f41aaa7,CYP3A4,partial_agreement_union,multi_exact,laam,"[4, 9]",[],CYP_DBs_external,/Users/deepika/Desktop/books/enzyme_Software/CYP_DBs/3A4.sdf,laam,[]
"[4, 9, 19]",CYP3A4,multi_exact,"Neff et al.,Biochem. Biophy. Resea. Commun.,284,751,2001
Moody et al.,Drug Metab. Disp.,25,1347,1997",,dup_627e4de97f41aaa7,CYP3A4,partial_agreement_union,multi_exact,laam,"[4, 9]",[],MetXBioDB,/Users/deepika/Desktop/books/enzyme_Software/metxbio data.cleaned.sdf,XBMIVRRWGCYBTQ-XMSQKQJNSA-N,[]
[4],CYP2B6,single_exact,"Neff et al.,Biochem. Biophy. Resea. Commun.,284,751,2001",,dup_39eb17b21fef38e3,CYP2B6,partial_agreement_union,single_exact,nor_laam,[4],[],ATTNSOM,/Users/deepika/Desktop/books/enzyme_Software/data/ATTNSOM/cyp_dataset/2B6.sdf,nor_laam,[]
[4],CYP2B6,single_exact,"Neff et al.,Biochem. Biophy. Resea. Commun.,284,751,2001",,dup_39eb17b21fef38e3,CYP2B6,partial_agreement_union,single_exact,nor_laam,[4],[],CYP_DBs_external,/Users/deepika/Desktop/books/enzyme_Software/CYP_DBs/2B6.sdf,nor_laam,[]
"[4, 19]",CYP2B6,single_exact,"Neff et al.,Biochem. Biophy. Resea. Commun.,284,751,2001",,dup_39eb17b21fef38e3,CYP2B6,partial_agreement_union,single_exact,nor_laam,[4],[],MetXBioDB,/Users/deepika/Desktop/books/enzyme_Software/metxbio data.cleaned.sdf,VWCUGCYZZGRKEE-DYESRHJHSA-N,[]
[4],CYP3A4,single_exact,"Neff et al.,Biochem. Biophy. Resea. Commun.,284,751,2001",,dup_44f49051f7297bd2,CYP3A4,partial_agreement_union,single_exact,nor_laam,[4],[],ATTNSOM,/Users/deepika/Desktop/books/enzyme_Software/data/ATTNSOM/cyp_dataset/3A4.sdf,nor_laam,[]
[4],CYP3A4,single_exact,"Neff et al.,Biochem. Biophy. Resea. Commun.,284,751,2001",,dup_44f49051f7297bd2,CYP3A4,partial_agreement_union,single_exact,nor_laam,[4],[],CYP_DBs_external,/Users/deepika/Desktop/books/enzyme_Software/CYP_DBs/3A4.sdf,nor_laam,[]
"[4, 19]",CYP3A4,single_exact,"Neff et al.,Biochem. Biophy. Resea. Commun.,284,751,2001",,dup_44f49051f7297bd2,CYP3A4,partial_agreement_union,single_exact,nor_laam,[4],[],MetXBioDB,/Users/deepika/Desktop/books/enzyme_Software/metxbio data.cleaned.sdf,VWCUGCYZZGRKEE-DYESRHJHSA-N,[]
[2],CYP2A6,single_exact,"T. Endo et al., Drug Metab. Dispos., 2007, 35, 476-483",10.1124/dmd.106.012425,dup_6a3e710a4e2cbc87,CYP2A6,exact_agreement,single_exact,pilocarpine,[2],[],ATTNSOM,/Users/deepika/Desktop/books/enzyme_Software/data/ATTNSOM/cyp_dataset/2A6.sdf,pilocarpine,[]
[2],CYP2A6,single_exact,"T. Endo et al., Drug Metab. Dispos., 2007, 35, 476-483",10.1124/dmd.106.012425,dup_6a3e710a4e2cbc87,CYP2A6,exact_agreement,single_exact,pilocarpine,[2],[],CYP_DBs_external,/Users/deepika/Desktop/books/enzyme_Software/CYP_DBs/2A6.sdf,pilocarpine,[]
[2],CYP2A6,single_exact,"T. Endo et al., Drug Metab. Dispos., 2007, 35, 476-483",,dup_6a3e710a4e2cbc87,CYP2A6,exact_agreement,single_exact,pilocarpine,[2],[],MetXBioDB,/Users/deepika/Desktop/books/enzyme_Software/metxbio data.cleaned.sdf,QCHFTBOMWOSFHM-WPRPVWTQSA-N,[]
"[21, 26]",CYP2D6,multi_exact,"Asano et al.,Biol. Pharm. Bull.,24,678,2001",10.1248/bpb.24.678,dup_1b90ee3c0633774e,CYP2D6,partial_agreement_union,multi_exact,emetine,"[21, 26]",[],ATTNSOM,/Users/deepika/Desktop/books/enzyme_Software/data/ATTNSOM/cyp_dataset/2D6.sdf,emetine,[]
"[21, 26]",CYP2D6,multi_exact,"Asano et al.,Biol. Pharm. Bull.,24,678,2001",10.1248/bpb.24.678,dup_1b90ee3c0633774e,CYP2D6,partial_agreement_union,multi_exact,emetine,"[21, 26]",[],CYP_DBs_external,/Users/deepika/Desktop/books/enzyme_Software/CYP_DBs/2D6.sdf,emetine,[]
"[3, 21, 26, 33]",CYP2D6,multi_exact,"Asano et al.,Biol. Pharm. Bull.,24,678,2001",,dup_1b90ee3c0633774e,CYP2D6,partial_agreement_union,multi_exact,emetine,"[21, 26]",[],MetXBioDB,/Users/deepika/Desktop/books/enzyme_Software/metxbio data.cleaned.sdf,AUVVAXYIELKVAI-UWBTVBNJSA-N,[]
"[8, 21, 26]",CYP3A4,tiered_multisite,"Asano et al.,Biol. Pharm. Bull.,24,678,2001",10.1248/bpb.24.678,dup_354b579e5fb8789b,CYP3A4,partial_agreement_union,tiered_multisite,emetine,[21],[26],ATTNSOM,/Users/deepika/Desktop/books/enzyme_Software/data/ATTNSOM/cyp_dataset/3A4.sdf,emetine,[8]
"[8, 21, 26]",CYP3A4,tiered_multisite,"Asano et al.,Biol. Pharm. Bull.,24,678,2001",10.1248/bpb.24.678,dup_354b579e5fb8789b,CYP3A4,partial_agreement_union,tiered_multisite,emetine,[21],[26],CYP_DBs_external,/Users/deepika/Desktop/books/enzyme_Software/CYP_DBs/3A4.sdf,emetine,[8]
"[3, 5, 8, 21, 26, 33]",CYP3A4,multi_exact,"Asano et al.,Biol. Pharm. Bull.,24,678,2001",,dup_354b579e5fb8789b,CYP3A4,partial_agreement_union,tiered_multisite,emetine,"[8, 21, 26]",[],MetXBioDB,/Users/deepika/Desktop/books/enzyme_Software/metxbio data.cleaned.sdf,AUVVAXYIELKVAI-UWBTVBNJSA-N,[]
[0],CYP2C19,single_exact,"Obach et al.,Drug Metab. Disp.,26,764,1998",,dup_b054a5fd65bdb783,CYP2C19,partial_agreement_union,single_exact,ibogaine,[0],[],ATTNSOM,/Users/deepika/Desktop/books/enzyme_Software/data/ATTNSOM/cyp_dataset/2C19.sdf,ibogaine,[]
[0],CYP2C19,single_exact,"Obach et al.,Drug Metab. Disp.,26,764,1998",,dup_b054a5fd65bdb783,CYP2C19,partial_agreement_union,single_exact,ibogaine,[0],[],CYP_DBs_external,/Users/deepika/Desktop/books/enzyme_Software/CYP_DBs/2C19.sdf,ibogaine,[]
"[0, 5]",CYP2C19,single_exact,"Obach et al.,Drug Metab. Disp.,26,764,1998",,dup_b054a5fd65bdb783,CYP2C19,partial_agreement_union,single_exact,ibogaine,[0],[],MetXBioDB,/Users/deepika/Desktop/books/enzyme_Software/metxbio data.cleaned.sdf,HSIBGVUMFOSJPD-NPPSGXECSA-N,[]
[0],CYP2D6,single_exact,"Obach et al.,Drug Metab. Disp.,26,764,1998",,dup_0dec3ebb96ce7dea,CYP2D6,partial_agreement_union,single_exact,ibogaine,[0],[],ATTNSOM,/Users/deepika/Desktop/books/enzyme_Software/data/ATTNSOM/cyp_dataset/2D6.sdf,ibogaine,[]
[0],CYP2D6,single_exact,"Obach et al.,Drug Metab. Disp.,26,764,1998",,dup_0dec3ebb96ce7dea,CYP2D6,partial_agreement_union,single_exact,ibogaine,[0],[],CYP_DBs_external,/Users/deepika/Desktop/books/enzyme_Software/CYP_DBs/2D6.sdf,ibogaine,[]
"[0, 5]",CYP2D6,single_exact,"Obach et al.,Drug Metab. Disp.,26,764,1998",,dup_0dec3ebb96ce7dea,CYP2D6,partial_agreement_union,single_exact,ibogaine,[0],[],MetXBioDB,/Users/deepika/Desktop/books/enzyme_Software/metxbio data.cleaned.sdf,HSIBGVUMFOSJPD-NPPSGXECSA-N,[]
[0],CYP3A4,single_exact,"Obach et al.,Drug Metab. Disp.,26,764,1998",,dup_7d2efc01abb7f5ba,CYP3A4,partial_agreement_union,single_exact,ibogaine,[0],[],ATTNSOM,/Users/deepika/Desktop/books/enzyme_Software/data/ATTNSOM/cyp_dataset/3A4.sdf,ibogaine,[]
[0],CYP3A4,single_exact,"Obach et al.,Drug Metab. Disp.,26,764,1998",,dup_7d2efc01abb7f5ba,CYP3A4,partial_agreement_union,single_exact,ibogaine,[0],[],CYP_DBs_external,/Users/deepika/Desktop/books/enzyme_Software/CYP_DBs/3A4.sdf,ibogaine,[]
"[0, 5]",CYP3A4,single_exact,"Obach et al.,Drug Metab. Disp.,26,764,1998",,dup_7d2efc01abb7f5ba,CYP3A4,partial_agreement_union,single_exact,ibogaine,[0],[],MetXBioDB,/Users/deepika/Desktop/books/enzyme_Software/metxbio data.cleaned.sdf,HSIBGVUMFOSJPD-NPPSGXECSA-N,[]
[26],CYP3A4,single_exact,"Jacobsen et al.,Drug Metab. Disp.,27,173,1999",,dup_76af796ef9dc43b1,CYP3A4,partial_agreement_union,multi_exact,PCZOHLXUXFIOCF-BXMDZJJMSA-N,[26],[],ATTNSOM,/Users/deepika/Desktop/books/enzyme_Software/data/ATTNSOM/cyp_dataset/3A4.sdf,lovastatin,[]
[26],CYP3A4,single_exact,"Jacobsen et al.,Drug Metab. Disp.,27,173,1999",,dup_76af796ef9dc43b1,CYP3A4,partial_agreement_union,multi_exact,PCZOHLXUXFIOCF-BXMDZJJMSA-N,[26],[],CYP_DBs_external,/Users/deepika/Desktop/books/enzyme_Software/CYP_DBs/3A4.sdf,lovastatin,[]
"[22, 26]",CYP3A4,multi_exact,"Jacobsen et al.,Drug Metab. Disp.,27,173,1999 PMID: 9929499",,dup_76af796ef9dc43b1,CYP3A4,partial_agreement_union,multi_exact,PCZOHLXUXFIOCF-BXMDZJJMSA-N,"[22, 26]",[],MetXBioDB,/Users/deepika/Desktop/books/enzyme_Software/metxbio data.cleaned.sdf,PCZOHLXUXFIOCF-BXMDZJJMSA-N,[]
"[35, 37]",CYP3A4,multi_exact,"Isoherranen et al.,Drug Metab. Disp.,32,1121,2004",,dup_6584060a6d15c2a7,CYP3A4,partial_agreement_union,multi_exact,itraconazole,"[35, 37]",[],ATTNSOM,/Users/deepika/Desktop/books/enzyme_Software/data/ATTNSOM/cyp_dataset/3A4.sdf,itraconazole,[]
"[35, 37]",CYP3A4,multi_exact,"Isoherranen et al.,Drug Metab. Disp.,32,1121,2004",,dup_6584060a6d15c2a7,CYP3A4,partial_agreement_union,multi_exact,itraconazole,"[35, 37]",[],CYP_DBs_external,/Users/deepika/Desktop/books/enzyme_Software/CYP_DBs/3A4.sdf,itraconazole,[]
[37],CYP3A4,single_exact,"Isoherranen et al.,Drug Metab. Disp.,32,1121,2004 PMID: 15242978",,dup_6584060a6d15c2a7,CYP3A4,partial_agreement_union,multi_exact,itraconazole,[37],[],MetXBioDB,/Users/deepika/Desktop/books/enzyme_Software/metxbio data.cleaned.sdf,VHVPQPYKVGDNFY-ARROIKNCSA-N,[]
[1],CYP2C19,single_exact,"Meyer et al.,Toxico. Lett.,190,54,2009",10.1016/j.toxlet.2009.06.866,dup_c2507abef8b042dd,CYP2C19,partial_agreement_union,single_exact,BDB,[1],[],ATTNSOM,/Users/deepika/Desktop/books/enzyme_Software/data/ATTNSOM/cyp_dataset/2C19.sdf,BDB,[]
[1],CYP2C19,single_exact,"Meyer et al.,Toxico. Lett.,190,54,2009",10.1016/j.toxlet.2009.06.866,dup_c2507abef8b042dd,CYP2C19,partial_agreement_union,single_exact,BDB,[1],[],CYP_DBs_external,/Users/deepika/Desktop/books/enzyme_Software/CYP_DBs/2C19.sdf,BDB,[]
"[1, 5, 8]",CYP2C19,single_exact,"Meyer et al.,Toxico. Lett.,190,54,2009
Maurer et al.,Toxicol. Lett.,112'96113,133,2000",,dup_c2507abef8b042dd,CYP2C19,partial_agreement_union,single_exact,BDB,[1],[],MetXBioDB,/Users/deepika/Desktop/books/enzyme_Software/metxbio data.cleaned.sdf,VHMRXGAIDDCGDU-VIFPVBQESA-N,[]
[1],CYP2D6,single_exact,"Maurer et al.,Toxicol. Lett.,112'96113,133,2000",,dup_05cd2ba672af7c60,CYP2D6,partial_agreement_union,single_exact,BDB,[1],[],ATTNSOM,/Users/deepika/Desktop/books/enzyme_Software/data/ATTNSOM/cyp_dataset/2D6.sdf,BDB,[]
[1],CYP2D6,single_exact,"Maurer et al.,Toxicol. Lett.,112'96113,133,2000",,dup_05cd2ba672af7c60,CYP2D6,partial_agreement_union,single_exact,BDB,[1],[],CYP_DBs_external,/Users/deepika/Desktop/books/enzyme_Software/CYP_DBs/2D6.sdf,BDB,[]
"[1, 5, 8]",CYP2D6,single_exact,"Meyer et al.,Toxico. Lett.,190,54,2009
Maurer et al.,Toxicol. Lett.,112'96113,133,2000",,dup_05cd2ba672af7c60,CYP2D6,partial_agreement_union,single_exact,BDB,[1],[],MetXBioDB,/Users/deepika/Desktop/books/enzyme_Software/metxbio data.cleaned.sdf,VHMRXGAIDDCGDU-VIFPVBQESA-N,[]
[1],CYP3A4,single_exact,"Maurer et al.,Toxicol. Lett.,112'96113,133,2000",,dup_34e6ac1c2dbace2d,CYP3A4,partial_agreement_union,single_exact,BDB,[1],[],ATTNSOM,/Users/deepika/Desktop/books/enzyme_Software/data/ATTNSOM/cyp_dataset/3A4.sdf,BDB,[]
[1],CYP3A4,single_exact,"Maurer et al.,Toxicol. Lett.,112'96113,133,2000",,dup_34e6ac1c2dbace2d,CYP3A4,partial_agreement_union,single_exact,BDB,[1],[],CYP_DBs_external,/Users/deepika/Desktop/books/enzyme_Software/CYP_DBs/3A4.sdf,BDB,[]
"[1, 5, 8]",CYP3A4,single_exact,"Meyer et al.,Toxico. Lett.,190,54,2009
Maurer et al.,Toxicol. Lett.,112'96113,133,2000",,dup_34e6ac1c2dbace2d,CYP3A4,partial_agreement_union,single_exact,BDB,[1],[],MetXBioDB,/Users/deepika/Desktop/books/enzyme_Software/metxbio data.cleaned.sdf,VHMRXGAIDDCGDU-VIFPVBQESA-N,[]
"[3, 8, 9]",CYP2C19,tiered_multisite,"Ufer et al.,Eur. J. Clin. Pharm.,60,173,2004",,dup_2ff41d1a5eacdb8f,CYP2C19,partial_agreement_union,tiered_multisite,phenprocoumon,[9],[8],ATTNSOM,/Users/deepika/Desktop/books/enzyme_Software/data/ATTNSOM/cyp_dataset/2C19.sdf,phenprocoumon,[3]
"[3, 8, 9]",CYP2C19,tiered_multisite,"Ufer et al.,Eur. J. Clin. Pharm.,60,173,2004",,dup_2ff41d1a5eacdb8f,CYP2C19,partial_agreement_union,tiered_multisite,phenprocoumon,[9],[8],CYP_DBs_external,/Users/deepika/Desktop/books/enzyme_Software/CYP_DBs/2C19.sdf,phenprocoumon,[3]
"[3, 8, 9]",CYP2C19,multi_exact,"Ufer et al.,Xenobiotica,34,847,2004
Ufer et al.,Eur. J. Clin. Pharm.,60,173,2004",,dup_2ff41d1a5eacdb8f,CYP2C19,partial_agreement_union,tiered_multisite,phenprocoumon,"[3, 8, 9]",[],MetXBioDB,/Users/deepika/Desktop/books/enzyme_Software/metxbio data.cleaned.sdf,DQDAYGNAKTZFIW-CYBMUJFWSA-N,[]
[3],CYP2C8,single_exact,"Ufer et al.,Eur. J. Clin. Pharm.,60,173,2004",,dup_3e95eb62c9d87e20,CYP2C8,partial_agreement_union,single_exact,phenprocoumon,[3],[],ATTNSOM,/Users/deepika/Desktop/books/enzyme_Software/data/ATTNSOM/cyp_dataset/2C8.sdf,phenprocoumon,[]
[3],CYP2C8,single_exact,"Ufer et al.,Eur. J. Clin. Pharm.,60,173,2004",,dup_3e95eb62c9d87e20,CYP2C8,partial_agreement_union,single_exact,phenprocoumon,[3],[],CYP_DBs_external,/Users/deepika/Desktop/books/enzyme_Software/CYP_DBs/2C8.sdf,phenprocoumon,[]
[3],CYP2C8,single_exact,"Ufer et al.,Xenobiotica,34,847,2004
Ufer et al.,Eur. J. Clin. Pharm.,60,173,2004",,dup_3e95eb62c9d87e20,CYP2C8,partial_agreement_union,single_exact,phenprocoumon,[3],[],MetXBioDB,/Users/deepika/Desktop/books/enzyme_Software/metxbio data.cleaned.sdf,DQDAYGNAKTZFIW-CYBMUJFWSA-N,[]
"[3, 8, 9]",CYP2C9,multi_exact,"Ufer et al.,Xenobiotica,34,847,2004",10.1080/00498250400009197,dup_c05858326aa175be,CYP2C9,partial_agreement_union,multi_exact,phenprocoumon,"[3, 8, 9]",[],ATTNSOM,/Users/deepika/Desktop/books/enzyme_Software/data/ATTNSOM/cyp_dataset/2C9.sdf,phenprocoumon,[]
"[3, 8, 9]",CYP2C9,multi_exact,"Ufer et al.,Xenobiotica,34,847,2004",10.1080/00498250400009197,dup_c05858326aa175be,CYP2C9,partial_agreement_union,multi_exact,phenprocoumon,"[3, 8, 9]",[],CYP_DBs_external,/Users/deepika/Desktop/books/enzyme_Software/CYP_DBs/2C9.sdf,phenprocoumon,[]
"[3, 8, 9]",CYP2C9,multi_exact,"Ufer et al.,Xenobiotica,34,847,2004
Ufer et al.,Eur. J. Clin. Pharm.,60,173,2004",,dup_c05858326aa175be,CYP2C9,partial_agreement_union,multi_exact,phenprocoumon,"[3, 8, 9]",[],MetXBioDB,/Users/deepika/Desktop/books/enzyme_Software/metxbio data.cleaned.sdf,DQDAYGNAKTZFIW-CYBMUJFWSA-N,[]
"[3, 8, 9]",CYP3A4,tiered_multisite,"Ufer et al.,Eur. J. Clin. Pharm.,60,173,2004",,dup_c308995fc8a8f510,CYP3A4,partial_agreement_union,tiered_multisite,phenprocoumon,[9],[3],ATTNSOM,/Users/deepika/Desktop/books/enzyme_Software/data/ATTNSOM/cyp_dataset/3A4.sdf,phenprocoumon,[8]
"[3, 8, 9]",CYP3A4,tiered_multisite,"Ufer et al.,Eur. J. Clin. Pharm.,60,173,2004",,dup_c308995fc8a8f510,CYP3A4,partial_agreement_union,tiered_multisite,phenprocoumon,[9],[3],CYP_DBs_external,/Users/deepika/Desktop/books/enzyme_Software/CYP_DBs/3A4.sdf,phenprocoumon,[8]
"[3, 8, 9]",CYP3A4,multi_exact,"Ufer et al.,Xenobiotica,34,847,2004
Ufer et al.,Eur. J. Clin. Pharm.,60,173,2004",,dup_c308995fc8a8f510,CYP3A4,partial_agreement_union,tiered_multisite,phenprocoumon,"[3, 8, 9]",[],MetXBioDB,/Users/deepika/Desktop/books/enzyme_Software/metxbio data.cleaned.sdf,DQDAYGNAKTZFIW-CYBMUJFWSA-N,[]
"[5, 11, 34]",CYP3A4,tiered_multisite,"Rodrigues et al.,Drug Metab. Disp.,25,623,1997",,dup_37b0413268caa61f,CYP3A4,partial_agreement_union,tiered_multisite,CLARITHROMYCIN,"[5, 11]",[34],ATTNSOM,/Users/deepika/Desktop/books/enzyme_Software/data/ATTNSOM/cyp_dataset/3A4.sdf,CLARITHROMYCIN,[]
"[5, 11, 34]",CYP3A4,tiered_multisite,"Rodrigues et al.,Drug Metab. Disp.,25,623,1997",,dup_37b0413268caa61f,CYP3A4,partial_agreement_union,tiered_multisite,CLARITHROMYCIN,"[5, 11]",[34],CYP_DBs_external,/Users/deepika/Desktop/books/enzyme_Software/CYP_DBs/3A4.sdf,CLARITHROMYCIN,[]
